,0,1
2841,目の下にシワが2本できるんですけど、このシワは年をとったからって必ずできるものじゃないのですよ,できる
2842,【動画解説】アクション系映画におススメ「ウォーリア」のポーズそして、アクション系映画におススメなもう一つのポーズ「弓」は、難易度が高めですが、こちらも勇ましい気持ちになれるポーズです,なる
2843,口説き文句を平気で連発するチャラ男だが、そのキャラクターゆえにチャラ男と見抜けなかったという,見抜く
2844,あまりガツガツせずにいろいろ気をつけてほしいです」では、お金持ちと結婚するにはどうすればよいのか,つく
2845,結婚願望はさほどなく、結婚しても浮気は必ずといってするので、それを見て見ぬフリができるくらい器量が大きく、聞き上手で癒し系、また都合のいい女になれること、おまけにセックスの技も上級なのが望ましいetc…等々、きれい事は一切なく「なるほど、そりゃそうだ,なる
2846,1月、2月に放映されるのは、ビオを食べていたら今まで普通だと思っていたことが覆された『実証「今までが普通じゃなかった」篇』、何気なくビオを買って食べてみたら、思いがけずラッキーなことが起こった『実証「ラッキーカラー」篇』、ビオのプレーン・砂糖不使用が気に入って食べていたら、予想していなかったスッキリに出会えたという『実証「砂糖不使用」篇』の3篇だが、次のCMには貴方が登場する可能性だってゼロではない,出会う
2847,応募条件は、上記の他にも「東京まで撮影にお越しいただける方」「日本語でご自身の体験談を語っていただける方」「ご家族と、所属している団体（会社・学校など）に出演が許可されている方」といった項目くらいなもの,いただく
2848,相対的貧困率とは国民１人当たりの可処分所得（個人が自由に使用できる所得の総額）を高い順に並べて、真ん中の人の所得の半分（07年調査では114万円）に満たない人の占める割合をいう,並ぶ
2849,会社でもカワイイものを身に着けている人には必ず褒めるようにしています」という美保さん(32歳)は、「カワイイ」を社交辞令の挨拶に使うという,着く
2850,あらゆるものを「カワイイ」とひとくくりにできるのは、日本人の度量の大きさなのかもしれない,できる
2851,気負うと続けられなくなるので、価格の一部が寄付に回される商品は自分に合っていますね」気負わずにできる寄付と言えば、ポイント募金,できる
2852,内容もおもしろいですよ」フリーランスで働く佳恵さん（36歳）は、以前所属していたバンドでチャリティコンサートを開催、集まった寄付金をユニセフを通じてネパールに送り、小学校建設に役立てるなどの援助活動をしていた,役立つ
2853,「自分の置かれている立場を認識できれば、相手のために何かをさせてもらいたいという気持ちに自然となれる」と佳恵さん,なる
2854,身につけているものが“かぶる”のって恥ずかしいし、本当は皮肉でも言ってやりたいところをグッと我慢してます」お次はカナさん（28歳）の場合,つく
2855,」自分好きな人は、たとえ気に入った相手からメールの返事が来なくても、「彼は照れてしまってメールを送れないのね」など自分に都合のいいように解釈できる,できる
2856,だから深く考えすぎずに、アプローチを仕掛けられるし、恋に破れても引きずらない,破る
2857,たとえ、見た目も中身も好みの男性に出会えたとしても、彼が無職で貯金ゼロだったら恋する気持ちも起きにくい,出会う
2858,学生時代は、心のおもむくままに人を好きになれた,なる
