,0,1,2
2685,スマートフォンは、撮った写真をすぐにスマートフォンの画面でみれたり、FacebookやTwitterなどのSNSに投稿できます,できる
2686,1枚のはがきに貼付できるレシートは3枚までとなります,できる
2687,また、指一本の簡単な操作で画面のオン・オフやロック解除を可能にするスイッチ付きの「スマート指紋センサー」や、指定した人物に関する電話帳・発着信履歴の情報を非表示にできる「プライバシーモードR」、アプリごとにロック可能な機能など安心してスマートフォンを利用できるセキュリティー機能が満載です,できる
2688,「公開中」タグをタップするとアクション、ファンタジー、冒険などのジャンル別に表示をすることができるので観たい映画をジャンル別にチェックできて便利です,できる
2689,」と思える作品に出会えるかもしれませんね,出会う
2690,なかなか綺麗に結ぶことができない蝶結びも裏表があるリボンで綺麗に結んだり、アクセントにもなるバラを作ったり、ワインなどに使えるボトル包みなどが収録されているので、一手間かけて心を込めて大切なプレゼントをあげたいですね♪TOP画面蝶結び裏表ありAの結び方全14工程にわたってイラスト付きでで分かりやすいです,使う
2691,■5月開始（5月25日から配信開始）ダウンロードコンテンツ…みんなといっしょ5月25日より配信されているコラボコンテンツは、以前S-MAXでも紹介した「みんなといっしょ」にてマイニャバター用に使える「ドコモダケ名刺」を入手することができます,使う
2692,ドコモダケファミリーがにぎやかにデザインされた「ドコモダケ名刺」非売品のレア名刺で人気者になれるかも,なる
2693,カッコいい時計をホーム画面に配置できたら魅力的なホーム画面になりそうですよね,できる
2694,TwinViewerは、カメラコネクションキットで読み込んだ写真のチェックに使えます,使う
2695,TwinViewerなら、そういった際の比較に使えるので写真選びの効率がアップします,使う
2696,NTTドコモではすでに今年3月に上記5機種についてAndroid4.0へのOSバージョンアップを検討中であることを案内していましたが、今回、Android4.0へバージョンアップすると、メモリ不足となる場合があり、その際に十分な性能が確保できない可能性があるためバージョンアップを断念したということです,できる
2697,ろくろを回したことがない方でも陶芸の魅力を存分に堪能できます,できる
2698,自分好みにカスタマイズできるのは嬉しいですね,できる
2699,MEDIASLTEN-04Dでは高解像度になったぶん小さい文字で表示されていましたが、見やすい大きさに設定できるようになったのは大きなポイントの一つではないでしょうか,できる
2700,「ストレージ」では、端末のメモリ使用状況を項目別にチェックできる,できる
2701,「写真クミアワFotolr」は複数の画像を組み合わせて1枚の画像にできるアプリ,できる
2702,「mHotspotMonitor」はステータスバーに常に状態を表示できるまずmHotspotMonitorは、DATA08Wだけではなく国内外多くのモバイルWi-Fiルーターに対応した汎用性の高いアプリで、電池残量や電波状況を取得して画面表示できます,できる
